date,count,rain,dust,temp,holiday,user,week
2017-12-07,9364,0.0,47.5897435897436,0.7,0.0,171,3
2017-12-08,8836,0.0,33.97435897435897,-3.8,0.0,119,4
2017-12-09,7784,0.0,42.74358974358975,-0.5,0.0,223,5
2017-12-10,3681,4.1,40.53846153846154,1.1,0.0,175,6
2017-12-11,6306,0.0,48.5897435897436,-7.0,0.0,88,0
2017-12-12,5948,0.0,34.53846153846154,-9.4,0.0,83,1
2017-12-13,6499,0.0,38.641025641025635,-8.7,0.0,81,2
2017-12-14,6922,0.0,57.92307692307693,-6.6,0.0,102,3
2017-12-15,7869,0.0,85.0,-3.0,0.0,113,4
2017-12-16,4885,0.0,60.5,-5.7,0.0,124,5
2017-12-17,3944,0.0,39.60526315789474,-6.7,0.0,109,6
2017-12-18,2767,3.4,58.368421052631575,-1.6,0.0,76,0
2017-12-19,4583,0.0,47.842105263157904,-3.9,0.0,73,1
2017-12-20,4857,0.2,43.44736842105264,-3.9,0.0,86,2
2017-12-21,6142,0.0,54.594594594594604,-0.9,0.0,117,3
2017-12-22,7797,0.0,61.135135135135144,3.4,0.0,143,4
2017-12-23,7156,0.0,113.52777777777777,6.1,0.0,307,5
2017-12-24,2174,20.0,80.1111111111111,2.9,0.0,207,6
2017-12-25,4186,0.0,31.36111111111111,-2.1,1.0,187,0
2017-12-26,6003,0.0,30.944444444444446,-3.8,0.0,134,1
2017-12-27,5740,0.0,29.277777777777782,-6.9,0.0,111,2
2017-12-28,7073,0.0,48.33333333333334,-2.1,0.0,150,3
2017-12-29,8263,0.0,99.94444444444444,2.1,0.0,197,4
2017-12-30,4242,0.7,132.41666666666666,1.4,0.0,166,5
2017-12-31,3629,1.0,66.08333333333333,-0.3,0.0,201,6
2018-01-01,4950,0.0,44.171428571428564,-1.3,1.0,302,0
2018-01-02,7136,0.0,43.37837837837838,-1.8,0.0,246,1
2018-01-03,7156,0.0,36.89473684210526,-4.7,0.0,205,2
2018-01-04,7102,0.0,47.657894736842096,-4.7,0.0,169,3
2018-01-05,7705,0.0,60.23684210526316,-3.0,0.0,183,4
2018-01-06,5681,0.0,50.44736842105264,-2.8,0.0,192,5
2018-01-07,5220,0.0,57.47368421052632,-0.8,0.0,253,6
2018-01-08,6309,0.9,59.68421052631579,1.3,0.0,186,0
2018-01-09,5988,0.5,43.55263157894736,-4.2,0.0,147,1
2018-01-10,4476,0.3,34.6578947368421,-7.5,0.0,93,2
2018-01-11,4337,0.0,34.6578947368421,-11.1,0.0,76,3
2018-01-12,4401,0.0,26.342105263157894,-10.2,0.0,79,4
2018-01-13,3756,0.4,55.256410256410255,-4.4,0.0,89,5
2018-01-14,4675,0.0,71.1025641025641,0.6,0.0,235,6
2018-01-15,6993,0.2,71.69230769230771,4.7,0.0,195,0
2018-01-16,7421,0.0,115.94871794871794,3.5,0.0,202,1
2018-01-17,6990,0.0,115.28205128205127,4.5,0.0,205,2
2018-01-18,7054,0.0,90.48717948717949,2.1,0.0,179,3
2018-01-19,8329,0.0,62.17948717948718,1.0,0.0,201,4
2018-01-20,6148,0.0,103.74358974358972,2.2,0.0,253,5
2018-01-21,5574,0.0,65.92307692307692,0.4,0.0,266,6
2018-01-22,4929,3.3,50.07692307692307,0.2,0.0,146,0
2018-01-23,4263,0.0,25.538461538461537,-11.7,0.0,69,1
2018-01-24,3370,0.0,30.743589743589745,-14.2,0.0,64,2
2018-01-25,3307,0.0,25.025641025641022,-14.0,0.0,56,3
2018-01-26,3116,0.0,33.51282051282051,-14.8,0.0,42,4
2018-01-27,2833,0.0,46.92307692307693,-9.9,0.0,99,5
2018-01-28,3028,0.0,34.0,-6.3,0.0,120,6
2018-01-29,4425,0.0,47.282051282051285,-8.5,0.0,86,0
2018-01-30,3591,2.9,43.769230769230774,-5.3,0.0,79,1
2018-01-31,4104,0.0,42.487179487179496,-2.6,0.0,103,2
2018-02-01,5821,0.0,42.02564102564103,-4.0,0.0,104,3
2018-02-02,6557,0.0,57.17948717948718,-2.4,0.0,143,4
2018-02-03,3499,0.5,38.92307692307692,-7.3,0.0,118,5
2018-02-04,2642,0.0,33.641025641025635,-9.5,0.0,105,6
2018-02-05,4213,0.0,27.897435897435894,-9.4,0.0,89,0
2018-02-06,4257,0.0,32.58974358974359,-10.1,0.0,67,1
2018-02-07,5028,0.0,42.07692307692308,-8.0,0.0,92,2
2018-02-08,6114,0.0,54.384615384615394,-4.4,0.0,150,3
2018-02-09,6905,0.0,72.97435897435899,0.4,0.0,147,4
2018-02-10,4829,0.0,78.46153846153847,-0.5,0.0,169,5
2018-02-11,3047,0.0,53.33333333333334,-6.1,0.0,111,6
2018-02-12,5231,0.0,50.615384615384606,-5.8,0.0,109,0
2018-02-13,6863,0.0,52.46153846153846,-0.8,0.0,165,1
2018-02-14,7477,0.0,70.28205128205127,3.5,0.0,237,2
2018-02-15,3935,0.0,40.12820512820513,-0.7,1.0,213,3
2018-02-16,3047,0.0,49.641025641025635,-1.1,1.0,254,4
2018-02-18,5191,0.0,38.17948717948718,-0.4,0.0,366,6
2018-02-19,8563,0.0,62.641025641025635,1.8,0.0,381,0
2018-02-20,8899,0.0,67.56410256410257,0.9,0.0,340,1
2018-02-21,8342,0.0,40.07692307692308,-0.9,0.0,280,2
2018-02-22,8580,0.4,47.02564102564103,1.3,0.0,239,3
2018-02-23,6408,3.7,93.35897435897436,4.2,0.0,226,4
2018-02-24,7198,0.0,81.64864864864866,2.4,0.0,393,5
2018-02-25,7595,0.0,47.45945945945946,1.9,0.0,563,6
2018-02-26,10712,0.0,66.18918918918921,3.1,0.0,538,0
2018-02-27,10064,0.0,99.22222222222223,4.2,0.0,369,1
2018-02-28,4230,25.0,73.91666666666667,4.6,0.0,213,2
2018-03-01,5761,0.5,43.25,-0.2,1.0,420,3
2018-03-02,9388,0.0,72.05555555555556,-0.7,0.0,422,4
2018-03-03,16029,0.0,62.77777777777778,7.9,0.0,1649,5
2018-03-04,5373,11.5,33.333333333333336,9.8,0.0,818,6
2018-03-05,9943,3.5,10.416666666666666,5.5,0.0,706,0
2018-03-06,14028,0.0,34.0,4.5,0.0,749,1
2018-03-07,12925,0.5,31.210526315789476,6.4,0.0,576,2
2018-03-08,8812,4.0,33.10526315789474,4.6,0.0,493,3
2018-03-09,13573,0.0,54.89473684210525,4.5,0.0,598,4
2018-03-10,13324,0.0,49.68421052631579,4.6,0.0,1026,5
2018-03-11,15136,0.0,62.026315789473685,6.4,0.0,1617,6
2018-03-12,15913,0.0,103.31578947368419,8.0,0.0,812,0
2018-03-13,19514,0.0,69.51282051282051,12.4,0.0,1146,1
2018-03-14,24911,0.0,26.820512820512818,17.0,0.0,1793,2
2018-03-15,7091,27.0,23.35897435897436,12.4,0.0,538,3
2018-03-16,18415,0.0,15.64102564102564,7.1,0.0,1146,4
2018-03-17,20165,0.0,33.846153846153854,6.6,0.0,2085,5
2018-03-18,11740,0.5,64.66666666666667,8.2,0.0,1233,6
2018-03-19,10297,1.0,32.05128205128205,8.0,0.0,533,0
2018-03-20,13205,0.0,22.128205128205128,4.7,0.0,563,1
2018-04-09,23925,0.0,43.43589743589744,7.9,0.0,1411,0
2018-04-10,20423,5.0,49.615384615384606,15.1,0.0,1149,1
2018-04-11,25557,0.0,66.87179487179488,12.6,0.0,1158,2
2018-04-12,28885,0.0,48.82051282051282,13.3,0.0,1613,3
2018-04-13,29497,0.0,37.94871794871795,14.6,0.0,1524,4
2018-04-14,8216,9.0,22.256410256410255,9.0,0.0,656,5
2018-04-15,12721,0.0,77.35897435897436,9.5,0.0,1516,6
2018-04-16,29589,0.0,40.230769230769226,11.6,0.0,1573,0
2018-04-17,28236,0.0,62.794871794871796,12.9,0.0,1494,1
2018-04-18,23499,0.0,72.25641025641026,12.4,0.0,1616,2
2018-04-19,20400,0.0,83.23076923076924,14.0,0.0,1492,3
2018-04-21,33144,0.0,76.43589743589743,18.7,0.0,3244,5
2018-04-22,8095,15.5,40.12820512820513,15.5,0.0,951,6
2018-04-23,1037,59.0,9.666666666666666,9.3,0.0,304,0
2018-04-24,24560,3.0,10.435897435897436,12.1,0.0,959,1
2018-04-25,33728,0.0,37.5,14.6,0.0,1819,2
2018-04-26,32547,0.0,48.07692307692307,14.9,0.0,1848,3
2018-04-27,32989,0.0,60.10256410256411,15.7,0.0,2156,4
2018-04-28,33738,0.0,63.256410256410255,15.4,0.0,3379,5
2018-04-29,35159,0.0,56.51282051282051,16.2,0.0,3909,6
2018-04-30,32629,0.0,84.71794871794873,19.2,0.0,2058,0
2018-05-01,34593,0.0,63.48717948717949,20.4,0.0,2765,1
2018-05-02,8374,12.0,46.20512820512821,15.1,0.0,651,2
2018-05-03,25963,1.0,31.512820512820515,11.2,0.0,1095,3
2018-05-04,34058,0.0,47.56410256410256,14.1,0.0,1685,4
2018-05-05,37389,0.0,42.717948717948715,18.3,1.0,3764,5
2018-05-06,19809,22.0,15.589743589743591,16.6,0.0,2288,6
2018-05-07,40026,0.0,38.512820512820504,19.2,1.0,4565,0
2018-05-08,33738,0.0,20.384615384615387,17.5,0.0,1891,1
2018-05-09,37851,0.0,23.71794871794872,15.7,0.0,2240,2
2018-05-10,36549,0.0,44.10256410256411,15.4,0.0,1917,3
2018-05-11,33923,0.0,63.07692307692307,16.1,0.0,1830,4
2018-05-12,3551,32.0,33.46153846153846,14.2,0.0,536,5
2018-05-13,35668,0.5,25.33333333333333,15.8,0.0,3407,6
2018-05-15,36476,0.0,78.8205128205128,23.2,0.0,1659,1
2018-05-16,7072,45.0,36.20512820512821,22.3,0.0,634,2
2018-05-17,3802,83.0,16.102564102564102,20.9,0.0,312,3
2018-05-20,39036,0.0,12.333333333333336,17.0,0.0,3902,6
2018-05-21,42039,0.0,10.871794871794872,17.8,0.0,2984,0
2018-05-27,39534,0.0,68.33333333333333,20.3,0.0,3521,6
2018-05-28,40775,0.0,52.43589743589744,22.3,0.0,2067,0
2018-06-01,41970,0.0,44.153846153846146,23.8,0.0,2109,4
2018-06-02,41677,0.0,51.97435897435897,23.4,0.0,3513,5
2018-06-04,44014,0.0,43.53846153846154,22.6,0.0,2180,0
2018-06-05,44118,0.0,41.74358974358975,23.7,0.0,2184,1
2018-06-22,47478,0.0,51.714285714285715,25.0,0.0,3335,4
2018-06-26,6391,71.5,63.2,22.3,0.0,635,1
2018-06-30,26911,14.5,53.82352941176471,24.4,0.0,2094,5
2018-07-01,4358,83.5,13.088235294117649,21.9,0.0,689,6
2018-07-02,6261,59.5,11.028571428571427,22.6,0.0,530,0
2018-07-03,41350,0.1,13.114285714285714,27.4,0.0,2254,1
2018-07-06,49521,0.0,8.194444444444445,23.9,0.0,3099,4
2018-07-07,48015,0.0,9.472222222222221,23.7,0.0,5428,5
2018-07-08,48132,0.0,12.694444444444445,23.3,0.0,5706,6
2018-07-09,8155,14.0,10.555555555555557,20.8,0.0,895,0
2018-07-10,27956,16.5,23.194444444444446,23.7,0.0,1347,1
2018-07-11,35390,3.0,33.416666666666664,26.8,0.0,1856,2
2018-07-12,43611,1.0,27.76315789473684,26.6,0.0,2372,3
2018-07-13,44976,0.0,22.578947368421048,27.3,0.0,2539,4
2018-07-14,39205,0.0,21.394736842105264,27.9,0.0,3446,5
2018-07-15,34957,0.0,23.315789473684212,28.3,0.0,2937,6
2018-07-16,40964,0.0,27.394736842105264,28.7,0.0,2161,0
2018-07-17,43323,0.0,31.35897435897436,28.1,1.0,2133,1
2018-07-18,42609,0.0,36.692307692307686,28.2,0.0,2123,2
2018-07-19,42316,0.0,31.71794871794872,28.7,0.0,2194,3
2018-07-20,40337,0.0,38.05128205128205,29.5,0.0,2069,4
2018-07-21,32360,0.0,39.92307692307692,30.6,0.0,2270,5
2018-07-22,28250,0.0,30.41025641025641,31.8,0.0,1949,6
2018-07-23,38003,0.0,32.871794871794876,31.7,0.0,1643,0
2018-07-24,37486,0.0,43.71794871794872,31.4,0.0,1524,1
2018-07-25,39225,0.0,33.25641025641025,30.1,0.0,1606,2
2018-07-26,37796,0.0,42.1578947368421,30.1,0.0,1592,3
2018-07-27,34985,0.0,49.526315789473685,30.9,0.0,1352,4
2018-07-28,24649,7.5,40.631578947368425,29.5,0.0,1417,5
2018-07-29,28317,0.0,19.763157894736842,31.3,0.0,1918,6
2018-07-30,36701,0.0,11.384615384615385,31.7,0.0,1696,0
2018-07-31,35262,0.0,18.974358974358974,32.6,0.0,1463,1
2018-08-01,31169,0.0,34.55263157894737,33.6,0.0,1153,2
2018-08-02,31321,0.0,33.31578947368421,33.7,0.0,1173,3
2018-08-03,31646,0.0,46.55263157894736,33.1,0.0,1192,4
2018-08-04,28174,0.0,28.102564102564106,31.1,0.0,1613,5
2018-08-05,26989,2.0,28.025641025641022,30.0,0.0,1636,6
2018-08-06,29113,6.5,33.58974358974359,30.5,0.0,1161,0
2018-08-07,36983,0.0,20.846153846153847,30.5,0.0,1352,1
2018-08-08,37140,0.0,27.461538461538463,31.0,0.0,1394,2
2018-08-09,32216,2.0,26.28205128205128,28.8,0.0,1024,3
2018-08-10,36178,0.0,17.46153846153846,30.7,0.0,1298,4
2018-08-11,31293,0.0,12.17948717948718,31.0,0.0,1991,5
2018-08-12,27363,5.0,16.41025641025641,30.6,0.0,1892,6
2018-08-13,36076,1.0,33.94871794871795,30.5,0.0,1510,0
2018-08-14,37659,0.0,29.461538461538463,31.7,0.0,1581,1
2018-08-15,29270,1.0,30.33333333333333,31.7,1.0,1792,2
2018-08-16,41358,0.0,17.615384615384613,29.9,0.0,1905,3
2018-08-17,47634,0.0,14.589743589743591,27.2,0.0,2799,4
2018-08-18,45629,0.0,17.205128205128204,26.7,0.0,4676,5
2018-08-19,42281,0.0,24.897435897435894,28.2,0.0,4211,6
2018-08-20,44243,0.0,38.384615384615394,29.1,0.0,2341,0
2018-08-21,41964,5.0,24.256410256410252,26.6,0.0,2348,1
2018-08-22,42425,0.0,26.487179487179485,30.7,0.0,1817,2
2018-08-23,23616,3.0,14.743589743589745,29.4,0.0,805,3
2018-08-24,17319,7.5,9.820512820512821,24.4,0.0,948,4
2018-08-25,47109,0.0,25.23076923076923,25.2,0.0,4274,5
2018-08-26,32200,2.0,18.871794871794872,23.2,0.0,2941,6
2018-08-27,23382,19.5,10.8974358974359,22.7,0.0,1295,0
2018-08-28,13495,96.5,11.846153846153848,23.7,0.0,611,1
2018-08-29,13001,42.0,15.461538461538463,25.2,0.0,557,2
2018-08-30,33158,9.5,28.794871794871803,25.3,0.0,1393,3
2018-08-31,46101,0.1,25.615384615384613,25.6,0.0,2563,4
2018-09-01,43847,0.0,20.33333333333333,25.5,0.0,3760,5
2018-09-02,48427,0.0,14.384615384615385,25.1,0.0,4875,6
2018-09-03,16086,34.5,17.153846153846153,23.3,0.0,913,0
2018-09-04,50500,0.0,18.512820512820515,23.2,0.0,2818,1
2018-09-05,53984,0.0,28.315789473684212,24.0,0.0,3141,2
2018-09-06,46532,1.0,37.131578947368425,24.1,0.0,2264,3
2018-09-07,53230,0.5,27.86842105263158,22.0,0.0,3292,4
2018-09-08,55470,0.0,25.63888888888889,21.7,0.0,6355,5
2018-09-09,54213,0.0,22.88888888888889,22.2,0.0,6298,6
2018-09-10,55188,0.0,13.361111111111109,22.9,0.0,3340,0
2018-09-11,56212,0.0,14.444444444444445,21.6,0.0,3002,1
2018-09-12,57363,0.0,17.25,22.8,0.0,3283,2
2018-09-13,55791,0.0,19.805555555555557,23.5,0.0,2963,3
2018-09-14,49383,0.5,20.055555555555557,23.5,0.0,2650,4
2018-09-15,44808,0.2,14.083333333333336,23.3,0.0,3810,5
2018-09-16,24317,2.0,38.97222222222222,22.2,0.0,2127,6
2018-09-17,55335,0.1,29.472222222222218,22.3,0.0,2983,0
2018-09-18,57691,0.0,37.77777777777778,22.0,0.0,2825,1
2018-09-19,44096,0.2,41.5,22.1,0.0,2112,2
2018-09-20,23616,5.0,16.857142857142858,19.0,0.0,951,3
2018-09-21,32242,18.0,9.083333333333334,19.4,0.0,1604,4
2018-09-22,49688,6.5,33.138888888888886,20.8,0.0,4927,5
2018-09-23,38635,0.0,29.777777777777782,19.4,1.0,4603,6
2018-09-24,36406,0.0,14.416666666666664,17.6,1.0,5406,0
2018-09-25,49595,0.0,14.722222222222221,17.8,1.0,6973,1
2018-09-26,57730,0.0,8.833333333333334,19.4,1.0,7149,2
2018-09-27,58200,0.0,10.055555555555557,18.9,0.0,3800,3
2018-09-28,59649,0.0,14.542857142857144,17.5,0.0,3650,4
2018-09-29,63866,0.0,16.885714285714286,20.2,0.0,7170,5
2018-09-30,55893,0.0,21.62857142857143,17.6,0.0,5862,6
2018-10-01,51808,0.0,17.705882352941178,15.4,0.0,2474,0
2018-10-02,57280,0.0,26.457142857142852,15.9,0.0,2812,1
2018-10-03,64671,0.0,28.17142857142857,17.3,1.0,6966,2
2018-10-04,59413,0.0,23.4,19.3,0.0,2946,3
2018-10-05,7772,36.5,11.457142857142856,16.9,0.0,606,4
2018-10-06,32510,55.5,6.914285714285715,18.0,0.0,3206,5
2018-10-07,57873,0.0,27.857142857142854,16.4,0.0,6099,6
2018-10-08,57247,0.0,23.82857142857143,14.8,0.0,3722,0
2018-10-09,61525,0.0,26.82857142857143,15.3,1.0,5278,1
2018-10-10,44876,7.0,19.65714285714286,12.0,0.0,1672,2
2018-10-11,44489,0.0,18.314285714285713,9.7,0.0,1499,3
2018-10-12,48529,0.0,25.457142857142852,10.9,0.0,2032,4
2018-10-13,49203,0.0,35.42857142857143,12.5,0.0,3690,5
2018-10-14,49025,0.0,36.02857142857143,13.2,0.0,4071,6
2018-10-15,49503,0.0,63.14285714285714,15.2,0.0,2109,0
2018-10-16,51236,0.0,50.914285714285704,14.5,0.0,1876,1
2018-10-17,49795,0.0,36.142857142857146,12.4,0.0,1841,2
2018-10-18,49560,0.0,16.714285714285715,12.7,0.0,1702,3
2018-10-19,52122,0.0,20.527777777777782,13.1,0.0,2271,4
2018-10-20,49815,0.0,40.48648648648648,13.4,0.0,3721,5
2018-10-21,48346,0.0,38.837837837837846,13.4,0.0,3960,6
2018-10-22,49889,0.0,53.45945945945946,14.0,0.0,2068,0
2018-10-23,40223,5.0,53.918918918918926,12.2,0.0,1304,1
2018-10-24,50343,0.0,43.0,12.5,0.0,1777,2
2018-10-25,52181,0.0,41.51351351351352,13.8,0.0,1932,3
2018-10-26,24308,11.0,36.44736842105263,12.2,0.0,968,4
2018-10-27,33699,0.0,26.947368421052627,8.7,0.0,1706,5
2018-10-28,20882,5.5,15.052631578947368,8.3,0.0,1170,6
2018-10-29,36107,0.0,18.297297297297302,7.2,0.0,870,0
2018-10-30,37382,0.0,22.297297297297302,6.1,0.0,843,1
2018-10-31,39009,0.0,22.97297297297297,7.4,0.0,929,2
2018-11-01,41911,0.0,36.56756756756757,8.4,0.0,1381,3
2018-11-02,44917,0.0,44.714285714285715,10.6,0.0,1549,4
2018-11-03,40640,0.0,54.64285714285714,11.2,0.0,2563,5
2018-11-04,39973,0.0,45.66666666666666,11.6,0.0,2790,6
2018-11-05,43870,0.0,60.047619047619044,11.9,0.0,1408,0
2018-11-06,39680,0.0,103.04761904761904,12.2,0.0,1091,1
2018-11-07,29492,2.0,66.21428571428571,12.8,0.0,748,2
2018-11-08,2730,64.0,9.857142857142858,11.8,0.0,281,3
2018-11-09,34673,1.0,41.62790697674419,12.1,0.0,943,4
2018-11-10,34194,0.0,73.4186046511628,11.9,0.0,1714,5
2018-11-11,23926,0.0,69.0,8.1,0.0,1093,6
2018-11-12,38706,0.0,32.56818181818182,8.1,0.0,972,0
2018-11-13,40263,0.0,42.95454545454545,8.8,0.0,1012,1
2018-11-14,41973,0.0,36.79545454545455,9.8,0.0,1057,2
2018-11-15,39702,0.0,50.93181818181818,9.7,0.0,995,3
2018-11-16,37629,0.0,58.22727272727273,8.8,0.0,962,4
2018-11-17,28167,0.0,32.54545454545455,4.9,0.0,1243,5
2018-11-18,26464,0.0,37.67441860465117,6.1,0.0,1330,6
2018-11-19,34352,0.0,58.86363636363637,6.5,0.0,810,0
2018-11-20,34855,0.2,47.0,6.5,0.0,766,1
2018-11-21,28140,1.0,35.04545454545455,5.8,0.0,515,2
2018-11-22,29239,0.0,22.454545454545453,2.3,0.0,513,3
2018-11-23,28620,0.0,25.15909090909091,1.9,0.0,573,4
2018-11-24,11255,10.9,23.20454545454545,2.6,0.0,367,5
2018-11-25,19946,0.0,46.80952380952381,4.8,0.0,922,6
2018-11-26,30698,0.0,64.68888888888888,6.3,0.0,661,0
2018-11-27,28806,0.0,120.08888888888887,7.1,0.0,455,1
2018-11-28,29177,0.0,122.77777777777777,5.0,0.0,567,2
2018-11-29,28977,0.0,78.02222222222224,3.5,0.0,542,3
2018-11-30,28557,0.0,63.977777777777774,2.7,0.0,598,4
2018-12-01,24622,0.0,48.111111111111114,5.5,0.0,1002,5
2018-12-02,23035,0.0,49.33333333333334,8.2,0.0,1058,6
2018-12-03,10638,9.5,41.444444444444436,11.5,0.0,339,0
2018-12-04,20029,5.0,35.71111111111111,6.7,0.0,427,1
2018-12-05,23535,0.0,28.644444444444453,0.0,0.0,430,2
2018-12-06,23788,0.0,38.6,2.4,0.0,386,3
2018-12-07,15148,0.0,22.288888888888888,-7.3,0.0,175,4
2018-12-08,9824,0.0,24.11111111111111,-8.3,0.0,187,5
2018-12-09,8749,0.0,23.02222222222223,-7.2,0.0,197,6
2018-12-10,17987,0.0,36.266666666666666,-2.5,0.0,231,0
2018-12-11,20805,0.0,41.91111111111111,0.2,0.0,300,1
2018-12-12,19339,0.0,45.46666666666667,-1.9,0.0,263,2
2018-12-13,11765,1.3,39.555555555555564,-2.2,0.0,152,3
2018-12-14,14932,0.0,33.39130434782609,-4.4,0.0,214,4
2018-12-15,12720,0.0,56.23913043478261,-2.4,0.0,313,5
2018-12-16,10783,0.3,52.69565217391305,0.0,0.0,315,6
2018-12-17,17449,0.3,74.56521739130434,1.6,0.0,321,0
2018-12-18,20917,0.0,46.23913043478261,2.6,0.0,416,1
2018-12-19,21970,0.0,54.23913043478261,4.0,0.0,429,2
2018-12-20,22881,0.0,58.6304347826087,3.4,0.0,539,3
2018-12-21,23422,0.0,76.30434782608695,5.6,0.0,798,4
2018-12-22,17127,0.0,86.8913043478261,6.9,0.0,636,5
2018-12-23,13601,0.0,52.0,2.4,0.0,599,6
2018-12-24,16579,0.0,23.217391304347824,-2.3,0.0,338,0
2018-12-25,12437,0.0,34.02173913043478,0.6,1.0,497,1
2018-12-26,17112,0.0,50.93478260869565,-1.5,0.0,338,2
2018-12-27,11325,0.0,26.67391304347826,-10.1,0.0,159,3
2018-12-28,10445,0.0,35.69565217391305,-10.5,0.0,150,4
2018-12-29,8083,0.0,37.71739130434783,-7.6,0.0,168,5
2018-12-30,7864,0.0,32.13043478260869,-6.8,0.0,223,6
2018-12-31,11911,0.0,46.73913043478261,-5.4,0.0,245,0
2019-01-01,8601,0.0,38.76086956521739,-5.0,1.0,371,1
2019-01-02,14360,0.0,33.869565217391305,-4.9,0.0,295,2
2019-01-03,16344,0.0,39.08695652173913,-3.5,0.0,342,3
2019-01-04,17308,0.0,58.32608695652174,-1.1,0.0,352,4
2019-01-05,12380,0.0,64.54347826086956,-2.8,0.0,389,5
2019-01-06,11094,0.0,50.76086956521739,-2.8,0.0,455,6
2019-01-07,16795,0.0,54.82608695652174,-1.9,0.0,345,0
2019-01-08,15833,0.0,41.56521739130435,-3.5,0.0,329,1
